Gene	Set
DHRS3	C4A-positive-GTEx
PDPN	C4A-positive-GTEx
TMEM51	C4A-positive-GTEx
CASP9	C4A-positive-GTEx
SLC25A34	C4A-positive-GTEx
C1orf64	C4A-positive-GTEx
EPHA2	C4A-positive-GTEx
ARHGEF19	C4A-positive-GTEx
SZRD1	C4A-positive-GTEx
NECAP2	C4A-positive-GTEx
ESPNP	C4A-positive-GTEx
RP11-108M9.4	C4A-positive-GTEx
RP11-108M9.5	C4A-positive-GTEx
PADI2	C4A-positive-GTEx
ALDH4A1	C4A-positive-GTEx
AKR7A3	C4A-positive-GTEx
AKR7A2	C4A-positive-GTEx
TMCO4	C4A-positive-GTEx
DDOST	C4A-positive-GTEx
ECE1	C4A-positive-GTEx
HSPG2	C4A-positive-GTEx
C1QA	C4A-positive-GTEx
C1QC	C4A-positive-GTEx
C1QB	C4A-positive-GTEx
C1orf213	C4A-positive-GTEx
ASAP3	C4A-positive-GTEx
ID3	C4A-positive-GTEx
HMGCL	C4A-positive-GTEx
CLIC4	C4A-positive-GTEx
RHCE	C4A-positive-GTEx
SEPN1	C4A-positive-GTEx
PAFAH2	C4A-positive-GTEx
FAM110D	C4A-positive-GTEx
HMGN2	C4A-positive-GTEx
PIGV	C4A-positive-GTEx
SFN	C4A-positive-GTEx
MAP3K6	C4A-positive-GTEx
WASF2	C4A-positive-GTEx
PPP1R8	C4A-positive-GTEx
RPA2	C4A-positive-GTEx
XKR8	C4A-positive-GTEx
SNHG12	C4A-positive-GTEx
SDC3	C4A-positive-GTEx
SERINC2	C4A-positive-GTEx
COL16A1	C4A-positive-GTEx
EIF3I	C4A-positive-GTEx
FAM167B	C4A-positive-GTEx
HDAC1	C4A-positive-GTEx
MARCKSL1	C4A-positive-GTEx
FAM229A	C4A-positive-GTEx
SYNC	C4A-positive-GTEx
S100PBP	C4A-positive-GTEx
AK2	C4A-positive-GTEx
GJA4	C4A-positive-GTEx
ZMYM6NB	C4A-positive-GTEx
EVA1B	C4A-positive-GTEx
ZC3H12A	C4A-positive-GTEx
DNALI1	C4A-positive-GTEx
C1orf122	C4A-positive-GTEx
INPP5B	C4A-positive-GTEx
MACF1	C4A-positive-GTEx
HEYL	C4A-positive-GTEx
YBX1	C4A-positive-GTEx
LEPRE1	C4A-positive-GTEx
SLC2A1	C4A-positive-GTEx
ELOVL1	C4A-positive-GTEx
HYI	C4A-positive-GTEx
RPS8	C4A-positive-GTEx
MUTYH	C4A-positive-GTEx
TESK2	C4A-positive-GTEx
CCDC163P	C4A-positive-GTEx
PRDX1	C4A-positive-GTEx
CCDC17	C4A-positive-GTEx
MOB3C	C4A-positive-GTEx
EFCAB14	C4A-positive-GTEx
PDZK1IP1	C4A-positive-GTEx
CDKN2C	C4A-positive-GTEx
TXNDC12	C4A-positive-GTEx
PRPF38A	C4A-positive-GTEx
GPX7	C4A-positive-GTEx
ECHDC2	C4A-positive-GTEx
CPT2	C4A-positive-GTEx
LRRC42	C4A-positive-GTEx
TMEM59	C4A-positive-GTEx
ACOT11	C4A-positive-GTEx
FAM151A	C4A-positive-GTEx
PPAP2B	C4A-positive-GTEx
JUN	C4A-positive-GTEx
RP4-794H19.1	C4A-positive-GTEx
CYP2J2	C4A-positive-GTEx
RP11-436K8.1	C4A-positive-GTEx
NFIA	C4A-positive-GTEx
DOCK7	C4A-positive-GTEx
RP11-230B22.1	C4A-positive-GTEx
PGM1	C4A-positive-GTEx
CACHD1	C4A-positive-GTEx
RAVER2	C4A-positive-GTEx
AK4	C4A-positive-GTEx
LEPROT	C4A-positive-GTEx
GADD45A	C4A-positive-GTEx
GNG12	C4A-positive-GTEx
WLS	C4A-positive-GTEx
HHLA3	C4A-positive-GTEx
ST6GALNAC3	C4A-positive-GTEx
RPF1	C4A-positive-GTEx
GNG5	C4A-positive-GTEx
SPATA1	C4A-positive-GTEx
CTBS	C4A-positive-GTEx
DDAH1	C4A-positive-GTEx
SH3GLB1	C4A-positive-GTEx
GBP3	C4A-positive-GTEx
GBP2	C4A-positive-GTEx
TGFBR3	C4A-positive-GTEx
BCAR3	C4A-positive-GTEx
F3	C4A-positive-GTEx
RP11-86H7.6	C4A-positive-GTEx
RP11-86H7.7	C4A-positive-GTEx
LINC01057	C4A-positive-GTEx
SLC44A3	C4A-positive-GTEx
CNN3	C4A-positive-GTEx
CDC14A	C4A-positive-GTEx
DPH5	C4A-positive-GTEx
S1PR1	C4A-positive-GTEx
RP4-575N6.5	C4A-positive-GTEx
STXBP3	C4A-positive-GTEx
TMEM167B	C4A-positive-GTEx
SCARNA2	C4A-positive-GTEx
MYBPHL	C4A-positive-GTEx
SYPL2	C4A-positive-GTEx
GNAI3	C4A-positive-GTEx
GSTM2	C4A-positive-GTEx
CSF1	C4A-positive-GTEx
AHCYL1	C4A-positive-GTEx
RP4-773N10.4	C4A-positive-GTEx
RP11-96K19.5	C4A-positive-GTEx
DRAM2	C4A-positive-GTEx
CHI3L2	C4A-positive-GTEx
C1orf162	C4A-positive-GTEx
MOV10	C4A-positive-GTEx
RHOC	C4A-positive-GTEx
DCLRE1B	C4A-positive-GTEx
CD58	C4A-positive-GTEx
TBX15	C4A-positive-GTEx
PHGDH	C4A-positive-GTEx
RP5-1042I8.7	C4A-positive-GTEx
NOTCH2	C4A-positive-GTEx
RP11-114O18.1	C4A-positive-GTEx
RP6-206I17.2	C4A-positive-GTEx
NBPF9	C4A-positive-GTEx
RP11-458D21.6	C4A-positive-GTEx
NOTCH2NL	C4A-positive-GTEx
NBPF10	C4A-positive-GTEx
TXNIP	C4A-positive-GTEx
LIX1L	C4A-positive-GTEx
ANKRD35	C4A-positive-GTEx
NUDT17	C4A-positive-GTEx
ACP6	C4A-positive-GTEx
FCGR1A	C4A-positive-GTEx
HIST2H2BE	C4A-positive-GTEx
OTUD7B	C4A-positive-GTEx
ANP32E	C4A-positive-GTEx
APH1A	C4A-positive-GTEx
C1orf54	C4A-positive-GTEx
PRPF3	C4A-positive-GTEx
ADAMTSL4	C4A-positive-GTEx
MCL1	C4A-positive-GTEx
CERS2	C4A-positive-GTEx
FAM63A	C4A-positive-GTEx
BNIPL	C4A-positive-GTEx
C1orf56	C4A-positive-GTEx
SCNM1	C4A-positive-GTEx
RP11-126K1.6	C4A-positive-GTEx
SELENBP1	C4A-positive-GTEx
S100A10	C4A-positive-GTEx
S100A11	C4A-positive-GTEx
S100A9	C4A-positive-GTEx
S100A12	C4A-positive-GTEx
S100A8	C4A-positive-GTEx
S100A3	C4A-positive-GTEx
S100A2	C4A-positive-GTEx
S100A16	C4A-positive-GTEx
S100A13	C4A-positive-GTEx
S100A1	C4A-positive-GTEx
SNAPIN	C4A-positive-GTEx
SLC27A3	C4A-positive-GTEx
CRTC2	C4A-positive-GTEx
SLC39A1	C4A-positive-GTEx
CREB3L4	C4A-positive-GTEx
RAB13	C4A-positive-GTEx
IL6R	C4A-positive-GTEx
TDRD10	C4A-positive-GTEx
KCNN3	C4A-positive-GTEx
PMVK	C4A-positive-GTEx
PBXIP1	C4A-positive-GTEx
SHC1	C4A-positive-GTEx
ZBTB7B	C4A-positive-GTEx
ADAM15	C4A-positive-GTEx
EFNA4	C4A-positive-GTEx
EFNA1	C4A-positive-GTEx
SLC50A1	C4A-positive-GTEx
DPM3	C4A-positive-GTEx
KRTCAP2	C4A-positive-GTEx
MUC1	C4A-positive-GTEx
RP11-263K19.4	C4A-positive-GTEx
SCAMP3	C4A-positive-GTEx
RIT1	C4A-positive-GTEx
SSR2	C4A-positive-GTEx
MEX3A	C4A-positive-GTEx
LMNA	C4A-positive-GTEx
BGLAP	C4A-positive-GTEx
TMEM79	C4A-positive-GTEx
C1orf61	C4A-positive-GTEx
BCAN	C4A-positive-GTEx
RRNAD1	C4A-positive-GTEx
HDGF	C4A-positive-GTEx
SH2D2A	C4A-positive-GTEx
CD1D	C4A-positive-GTEx
IFI16	C4A-positive-GTEx
DUSP23	C4A-positive-GTEx
TAGLN2	C4A-positive-GTEx
KCNJ10	C4A-positive-GTEx
ATP1A2	C4A-positive-GTEx
RP11-179G5.1	C4A-positive-GTEx
NCSTN	C4A-positive-GTEx
VANGL2	C4A-positive-GTEx
F11R	C4A-positive-GTEx
ADAMTS4	C4A-positive-GTEx
FCER1G	C4A-positive-GTEx
MPZ	C4A-positive-GTEx
FCGR2A	C4A-positive-GTEx
HSPA6	C4A-positive-GTEx
FCGR3A	C4A-positive-GTEx
HSPA7	C4A-positive-GTEx
RP11-456P18.2	C4A-positive-GTEx
DDR2	C4A-positive-GTEx
HSD17B7	C4A-positive-GTEx
ALDH9A1	C4A-positive-GTEx
TMCO1	C4A-positive-GTEx
MPZL1	C4A-positive-GTEx
GCSHP5	C4A-positive-GTEx
SFT2D2	C4A-positive-GTEx
TBX19	C4A-positive-GTEx
SELL	C4A-positive-GTEx
SELE	C4A-positive-GTEx
PRRX1	C4A-positive-GTEx
FMO4	C4A-positive-GTEx
PRDX6	C4A-positive-GTEx
ZBTB37	C4A-positive-GTEx
KIAA0040	C4A-positive-GTEx
TOR3A	C4A-positive-GTEx
SOAT1	C4A-positive-GTEx
MR1	C4A-positive-GTEx
GLUL	C4A-positive-GTEx
NPL	C4A-positive-GTEx
LAMC1	C4A-positive-GTEx
C1orf27	C4A-positive-GTEx
OCLM	C4A-positive-GTEx
RGS1	C4A-positive-GTEx
RP11-101E13.5	C4A-positive-GTEx
CRB1	C4A-positive-GTEx
RP11-92G12.3	C4A-positive-GTEx
C1orf106	C4A-positive-GTEx
CSRP1	C4A-positive-GTEx
SHISA4	C4A-positive-GTEx
LMOD1	C4A-positive-GTEx
GPR37L1	C4A-positive-GTEx
ADIPOR1	C4A-positive-GTEx
MYBPH	C4A-positive-GTEx
CHI3L1	C4A-positive-GTEx
BTG2	C4A-positive-GTEx
SOX13	C4A-positive-GTEx
NUAK2	C4A-positive-GTEx
RAB7L1	C4A-positive-GTEx
SLC41A1	C4A-positive-GTEx
MAPKAPK2	C4A-positive-GTEx
PPP2R5A	C4A-positive-GTEx
ATF3	C4A-positive-GTEx
KCTD3	C4A-positive-GTEx
TGFB2	C4A-positive-GTEx
43892	C4A-positive-GTEx
HLX	C4A-positive-GTEx
DISP1	C4A-positive-GTEx
CAPN2	C4A-positive-GTEx
TP53BP2	C4A-positive-GTEx
LBR	C4A-positive-GTEx
ENAH	C4A-positive-GTEx
EPHX1	C4A-positive-GTEx
PYCR2	C4A-positive-GTEx
H3F3A	C4A-positive-GTEx
PARP1	C4A-positive-GTEx
ITPKB	C4A-positive-GTEx
RHOU	C4A-positive-GTEx
GALNT2	C4A-positive-GTEx
AGT	C4A-positive-GTEx
C1orf198	C4A-positive-GTEx
FAM89A	C4A-positive-GTEx
C1orf131	C4A-positive-GTEx
RP5-855F14.1	C4A-positive-GTEx
NID1	C4A-positive-GTEx
GPR137B	C4A-positive-GTEx
COX20	C4A-positive-GTEx
ZNF672	C4A-positive-GTEx
ADI1	C4A-positive-GTEx
LINC00299	C4A-positive-GTEx
ODC1	C4A-positive-GTEx
PQLC3	C4A-positive-GTEx
NTSR2	C4A-positive-GTEx
LPIN1	C4A-positive-GTEx
LAPTM4A	C4A-positive-GTEx
RHOB	C4A-positive-GTEx
SF3B14	C4A-positive-GTEx
TP53I3	C4A-positive-GTEx
GAREML	C4A-positive-GTEx
HADHA	C4A-positive-GTEx
HADHB	C4A-positive-GTEx
OST4	C4A-positive-GTEx
EMILIN1	C4A-positive-GTEx
ABHD1	C4A-positive-GTEx
ATRAID	C4A-positive-GTEx
UCN	C4A-positive-GTEx
AC074117.10	C4A-positive-GTEx
EIF2B4	C4A-positive-GTEx
RBKS	C4A-positive-GTEx
FOSL2	C4A-positive-GTEx
SPDYA	C4A-positive-GTEx
LTBP1	C4A-positive-GTEx
PRKD3	C4A-positive-GTEx
GALM	C4A-positive-GTEx
ZFP36L2	C4A-positive-GTEx
CAMKMT	C4A-positive-GTEx
RHOQ	C4A-positive-GTEx
PIGF	C4A-positive-GTEx
TTC7A	C4A-positive-GTEx
AC073283.4	C4A-positive-GTEx
GPR75-ASB3	C4A-positive-GTEx
EFEMP1	C4A-positive-GTEx
AC009501.4	C4A-positive-GTEx
PELI1	C4A-positive-GTEx
SLC1A4	C4A-positive-GTEx
MEIS1	C4A-positive-GTEx
ASPRV1	C4A-positive-GTEx
PCBP1-AS1	C4A-positive-GTEx
SNRPG	C4A-positive-GTEx
RP11-467P9.1	C4A-positive-GTEx
SFXN5	C4A-positive-GTEx
PRADC1	C4A-positive-GTEx
MOB1A	C4A-positive-GTEx
RTKN	C4A-positive-GTEx
WBP1	C4A-positive-GTEx
AUP1	C4A-positive-GTEx
LOXL3	C4A-positive-GTEx
DOK1	C4A-positive-GTEx
HK2	C4A-positive-GTEx
TCF7L1	C4A-positive-GTEx
CAPG	C4A-positive-GTEx
GGCX	C4A-positive-GTEx
VAMP8	C4A-positive-GTEx
VAMP5	C4A-positive-GTEx
RNF181	C4A-positive-GTEx
TMEM150A	C4A-positive-GTEx
USP39	C4A-positive-GTEx
ATOH8	C4A-positive-GTEx
PTCD3	C4A-positive-GTEx
KRCC1	C4A-positive-GTEx
MAL	C4A-positive-GTEx
FAHD2A	C4A-positive-GTEx
ADRA2B	C4A-positive-GTEx
ARID5A	C4A-positive-GTEx
LMAN2L	C4A-positive-GTEx
VWA3B	C4A-positive-GTEx
IL1R1	C4A-positive-GTEx
IL1RL1	C4A-positive-GTEx
AC018730.1	C4A-positive-GTEx
AC018730.3	C4A-positive-GTEx
SULT1C4	C4A-positive-GTEx
LIMS1	C4A-positive-GTEx
SOWAHC	C4A-positive-GTEx
MERTK	C4A-positive-GTEx
IL1B	C4A-positive-GTEx
SLC35F5	C4A-positive-GTEx
DBI	C4A-positive-GTEx
EPB41L5	C4A-positive-GTEx
TMEM185B	C4A-positive-GTEx
INHBB	C4A-positive-GTEx
GLI2	C4A-positive-GTEx
TFCP2L1	C4A-positive-GTEx
GYPC	C4A-positive-GTEx
AC133785.1	C4A-positive-GTEx
MCM6	C4A-positive-GTEx
DARS	C4A-positive-GTEx
CXCR4	C4A-positive-GTEx
NMI	C4A-positive-GTEx
ARL6IP6	C4A-positive-GTEx
GPD2	C4A-positive-GTEx
BAZ2B	C4A-positive-GTEx
CD302	C4A-positive-GTEx
CYBRD1	C4A-positive-GTEx
HAT1	C4A-positive-GTEx
ITGA6	C4A-positive-GTEx
H3F3AP4	C4A-positive-GTEx
NFE2L2	C4A-positive-GTEx
FKBP7	C4A-positive-GTEx
RP11-410E4.1	C4A-positive-GTEx
ITGAV	C4A-positive-GTEx
HNRNPCP2	C4A-positive-GTEx
HIBCH	C4A-positive-GTEx
DNAH7	C4A-positive-GTEx
STK17B	C4A-positive-GTEx
HSPD1	C4A-positive-GTEx
HSPE1	C4A-positive-GTEx
CFLAR	C4A-positive-GTEx
FZD7	C4A-positive-GTEx
PARD3B	C4A-positive-GTEx
FZD5	C4A-positive-GTEx
IDH1	C4A-positive-GTEx
IDH1-AS1	C4A-positive-GTEx
IKZF2	C4A-positive-GTEx
AAMP	C4A-positive-GTEx
TMBIM1	C4A-positive-GTEx
SLC11A1	C4A-positive-GTEx
CTDSP1	C4A-positive-GTEx
PLCD4	C4A-positive-GTEx
TTLL4	C4A-positive-GTEx
CYP27A1	C4A-positive-GTEx
CNPPD1	C4A-positive-GTEx
CHPF	C4A-positive-GTEx
KCNE4	C4A-positive-GTEx
SERPINE2	C4A-positive-GTEx
RHBDD1	C4A-positive-GTEx
SP110	C4A-positive-GTEx
ITM2C	C4A-positive-GTEx
RP11-223I10.1	C4A-positive-GTEx
AC017104.6	C4A-positive-GTEx
PTMA	C4A-positive-GTEx
PDE6D	C4A-positive-GTEx
EFHD1	C4A-positive-GTEx
SH3BP4	C4A-positive-GTEx
ACKR3	C4A-positive-GTEx
RAMP1	C4A-positive-GTEx
MYEOV2	C4A-positive-GTEx
OTOS	C4A-positive-GTEx
RNPEPL1	C4A-positive-GTEx
CAPN10	C4A-positive-GTEx
GPR35	C4A-positive-GTEx
44076	C4A-positive-GTEx
THAP4	C4A-positive-GTEx
DTYMK	C4A-positive-GTEx
OXTR	C4A-positive-GTEx
IL17RC	C4A-positive-GTEx
SEC13	C4A-positive-GTEx
SLC6A11	C4A-positive-GTEx
TMEM43	C4A-positive-GTEx
GALNT15	C4A-positive-GTEx
KAT2B	C4A-positive-GTEx
LRRC3B	C4A-positive-GTEx
CMTM6	C4A-positive-GTEx
GLB1	C4A-positive-GTEx
CTDSPL	C4A-positive-GTEx
PLCD1	C4A-positive-GTEx
ACAA1	C4A-positive-GTEx
MYD88	C4A-positive-GTEx
GORASP1	C4A-positive-GTEx
CSRNP1	C4A-positive-GTEx
HHATL	C4A-positive-GTEx
ACKR2	C4A-positive-GTEx
FAM198A	C4A-positive-GTEx
ABHD5	C4A-positive-GTEx
LINC00694	C4A-positive-GTEx
MYL3	C4A-positive-GTEx
NBEAL2	C4A-positive-GTEx
KIF9-AS1	C4A-positive-GTEx
CDC25A	C4A-positive-GTEx
PLXNB1	C4A-positive-GTEx
TREX1	C4A-positive-GTEx
PFKFB4	C4A-positive-GTEx
SLC26A6	C4A-positive-GTEx
SLC25A20	C4A-positive-GTEx
ARIH2OS	C4A-positive-GTEx
WDR6	C4A-positive-GTEx
IMPDH2	C4A-positive-GTEx
LAMB2	C4A-positive-GTEx
RHOA	C4A-positive-GTEx
DAG1	C4A-positive-GTEx
BSN-AS2	C4A-positive-GTEx
SEMA3F	C4A-positive-GTEx
SLC38A3	C4A-positive-GTEx
GNAI2	C4A-positive-GTEx
SEMA3B	C4A-positive-GTEx
LSMEM2	C4A-positive-GTEx
IFRD2	C4A-positive-GTEx
HYAL1	C4A-positive-GTEx
HYAL2	C4A-positive-GTEx
RASSF1	C4A-positive-GTEx
TMEM115	C4A-positive-GTEx
CISH	C4A-positive-GTEx
MAPKAPK3	C4A-positive-GTEx
MANF	C4A-positive-GTEx
ABHD14B	C4A-positive-GTEx
ACY1	C4A-positive-GTEx
RPL29	C4A-positive-GTEx
TKT	C4A-positive-GTEx
CHDH	C4A-positive-GTEx
IL17RB	C4A-positive-GTEx
SELK	C4A-positive-GTEx
IL17RD	C4A-positive-GTEx
ACOX2	C4A-positive-GTEx
FAM107A	C4A-positive-GTEx
ADAMTS9	C4A-positive-GTEx
LRIG1	C4A-positive-GTEx
SUCLG2	C4A-positive-GTEx
PROS1	C4A-positive-GTEx
CRYBG3	C4A-positive-GTEx
TFG	C4A-positive-GTEx
NFKBIZ	C4A-positive-GTEx
CCDC80	C4A-positive-GTEx
BOC	C4A-positive-GTEx
GRAMD1C	C4A-positive-GTEx
RP11-553L6.5	C4A-positive-GTEx
ZBTB20	C4A-positive-GTEx
IGSF11	C4A-positive-GTEx
B4GALT4	C4A-positive-GTEx
ARHGAP31	C4A-positive-GTEx
TMEM39A	C4A-positive-GTEx
PLA1A	C4A-positive-GTEx
FSTL1	C4A-positive-GTEx
SLC15A2	C4A-positive-GTEx
PARP9	C4A-positive-GTEx
DTX3L	C4A-positive-GTEx
DIRC2	C4A-positive-GTEx
ITGB5	C4A-positive-GTEx
OSBPL11	C4A-positive-GTEx
ALDH1L1	C4A-positive-GTEx
KLF15	C4A-positive-GTEx
TPRA1	C4A-positive-GTEx
SEC61A1	C4A-positive-GTEx
RUVBL1	C4A-positive-GTEx
CNBP	C4A-positive-GTEx
SLC9A9	C4A-positive-GTEx
RP11-274H2.5	C4A-positive-GTEx
PLOD2	C4A-positive-GTEx
PLSCR4	C4A-positive-GTEx
PLSCR1	C4A-positive-GTEx
ZIC1	C4A-positive-GTEx
GYG1	C4A-positive-GTEx
CP	C4A-positive-GTEx
TM4SF1	C4A-positive-GTEx
WWTR1	C4A-positive-GTEx
SERP1	C4A-positive-GTEx
P2RY1	C4A-positive-GTEx
RP11-38P22.2	C4A-positive-GTEx
ARHGEF26-AS1	C4A-positive-GTEx
ARHGEF26	C4A-positive-GTEx
SSR3	C4A-positive-GTEx
TIPARP	C4A-positive-GTEx
CCNL1	C4A-positive-GTEx
KRT8P12	C4A-positive-GTEx
WDR49	C4A-positive-GTEx
GOLIM4	C4A-positive-GTEx
RP11-373E16.3	C4A-positive-GTEx
RPL22L1	C4A-positive-GTEx
TNIK	C4A-positive-GTEx
FNDC3B	C4A-positive-GTEx
RP11-523G9.3	C4A-positive-GTEx
ACTL6A	C4A-positive-GTEx
SOX2	C4A-positive-GTEx
CLCN2	C4A-positive-GTEx
POLR2H	C4A-positive-GTEx
C3orf70	C4A-positive-GTEx
EHHADH	C4A-positive-GTEx
DGKG	C4A-positive-GTEx
MASP1	C4A-positive-GTEx
BCL6	C4A-positive-GTEx
LPP-AS2	C4A-positive-GTEx
LPP	C4A-positive-GTEx
ATP13A4	C4A-positive-GTEx
HES1	C4A-positive-GTEx
APOD	C4A-positive-GTEx
RP11-480A16.1	C4A-positive-GTEx
PAK2	C4A-positive-GTEx
NCBP2	C4A-positive-GTEx
FGFRL1	C4A-positive-GTEx
RP11-1398P2.1	C4A-positive-GTEx
TMEM129	C4A-positive-GTEx
FGFR3	C4A-positive-GTEx
NELFA	C4A-positive-GTEx
RNF4	C4A-positive-GTEx
TNIP2	C4A-positive-GTEx
SH3BP2	C4A-positive-GTEx
ADD1	C4A-positive-GTEx
MSX1	C4A-positive-GTEx
EVC2	C4A-positive-GTEx
EVC	C4A-positive-GTEx
WFS1	C4A-positive-GTEx
RP11-367J11.3	C4A-positive-GTEx
SORCS2	C4A-positive-GTEx
SH3TC1	C4A-positive-GTEx
WDR1	C4A-positive-GTEx
RAB28	C4A-positive-GTEx
CD38	C4A-positive-GTEx
LAP3	C4A-positive-GTEx
GPR125	C4A-positive-GTEx
SOD3	C4A-positive-GTEx
SEL1L3	C4A-positive-GTEx
SMIM20	C4A-positive-GTEx
RP11-431M7.3	C4A-positive-GTEx
C4orf19	C4A-positive-GTEx
FAM114A1	C4A-positive-GTEx
RP11-539G18.2	C4A-positive-GTEx
GABRG1	C4A-positive-GTEx
DANCR	C4A-positive-GTEx
REST	C4A-positive-GTEx
IGFBP7	C4A-positive-GTEx
SLC4A4	C4A-positive-GTEx
IL8	C4A-positive-GTEx
CXCL1	C4A-positive-GTEx
CXCL3	C4A-positive-GTEx
CXCL2	C4A-positive-GTEx
C4orf26	C4A-positive-GTEx
RP11-792D21.2	C4A-positive-GTEx
SCD5	C4A-positive-GTEx
PLAC8	C4A-positive-GTEx
WDFY3-AS2	C4A-positive-GTEx
PTPN13	C4A-positive-GTEx
AFF1	C4A-positive-GTEx
SPARCL1	C4A-positive-GTEx
SPP1	C4A-positive-GTEx
HERC5	C4A-positive-GTEx
PDLIM5	C4A-positive-GTEx
BMPR1B	C4A-positive-GTEx
ADH5	C4A-positive-GTEx
DDIT4L	C4A-positive-GTEx
BDH2	C4A-positive-GTEx
HADH	C4A-positive-GTEx
ETNPPL	C4A-positive-GTEx
CASP6	C4A-positive-GTEx
CFI	C4A-positive-GTEx
RP11-33B1.4	C4A-positive-GTEx
ANXA5	C4A-positive-GTEx
FGF2	C4A-positive-GTEx
INTU	C4A-positive-GTEx
RP11-420A23.1	C4A-positive-GTEx
SLC7A11	C4A-positive-GTEx
MGARP	C4A-positive-GTEx
LSM 6.00	C4A-positive-GTEx
DCLK2	C4A-positive-GTEx
ARFIP1	C4A-positive-GTEx
TLR2	C4A-positive-GTEx
LRAT	C4A-positive-GTEx
PDGFC	C4A-positive-GTEx
ETFDH	C4A-positive-GTEx
MSMO1	C4A-positive-GTEx
CPE	C4A-positive-GTEx
HADHAP1	C4A-positive-GTEx
PALLD	C4A-positive-GTEx
MFAP3L	C4A-positive-GTEx
HMGB2	C4A-positive-GTEx
RP11-798M19.6	C4A-positive-GTEx
SAP30	C4A-positive-GTEx
SCRG1	C4A-positive-GTEx
FBXO8	C4A-positive-GTEx
IRF2	C4A-positive-GTEx
PDLIM3	C4A-positive-GTEx
AC110771.1	C4A-positive-GTEx
F11	C4A-positive-GTEx
FAT1	C4A-positive-GTEx
C5orf49	C4A-positive-GTEx
SNHG18	C4A-positive-GTEx
FAM105B	C4A-positive-GTEx
FBXL7	C4A-positive-GTEx
MYO10	C4A-positive-GTEx
RAI14	C4A-positive-GTEx
NADK2	C4A-positive-GTEx
RANBP3L	C4A-positive-GTEx
SLC1A3	C4A-positive-GTEx
GDNF	C4A-positive-GTEx
EGFLAM	C4A-positive-GTEx
LIFR	C4A-positive-GTEx
OSMR	C4A-positive-GTEx
SEPP1	C4A-positive-GTEx
PPAP2A	C4A-positive-GTEx
IL6ST	C4A-positive-GTEx
ERBB2IP	C4A-positive-GTEx
CD180	C4A-positive-GTEx
RP11-497H16.2	C4A-positive-GTEx
MCCC2	C4A-positive-GTEx
F2R	C4A-positive-GTEx
ZBED3-AS1	C4A-positive-GTEx
AP3B1	C4A-positive-GTEx
BHMT2	C4A-positive-GTEx
THBS4	C4A-positive-GTEx
CETN3	C4A-positive-GTEx
GPR98	C4A-positive-GTEx
ARRDC3	C4A-positive-GTEx
SPATA9	C4A-positive-GTEx
RHOBTB3	C4A-positive-GTEx
C5orf27	C4A-positive-GTEx
LIX1	C4A-positive-GTEx
TSLP	C4A-positive-GTEx
MCC	C4A-positive-GTEx
PGGT1B	C4A-positive-GTEx
FEM1C	C4A-positive-GTEx
PPIC	C4A-positive-GTEx
GRAMD3	C4A-positive-GTEx
ALDH7A1	C4A-positive-GTEx
43893	C4A-positive-GTEx
MEGF10	C4A-positive-GTEx
PRRC1	C4A-positive-GTEx
AC034228.3	C4A-positive-GTEx
PDLIM4	C4A-positive-GTEx
SLC22A5	C4A-positive-GTEx
C5orf56	C4A-positive-GTEx
IRF1	C4A-positive-GTEx
SHROOM1	C4A-positive-GTEx
TCF7	C4A-positive-GTEx
CATSPER3	C4A-positive-GTEx
SLC25A48	C4A-positive-GTEx
CTNNA1	C4A-positive-GTEx
PSD2	C4A-positive-GTEx
CYSTM1	C4A-positive-GTEx
HBEGF	C4A-positive-GTEx
EIF4EBP3	C4A-positive-GTEx
SLC35A4	C4A-positive-GTEx
CD14	C4A-positive-GTEx
PCDHB4	C4A-positive-GTEx
PCDHB5	C4A-positive-GTEx
PCDHB7	C4A-positive-GTEx
PCDHGA2	C4A-positive-GTEx
PCDHGA3	C4A-positive-GTEx
PCDHGB1	C4A-positive-GTEx
PCDHGA4	C4A-positive-GTEx
PCDHGB2	C4A-positive-GTEx
PCDHGB3	C4A-positive-GTEx
PCDHGB4	C4A-positive-GTEx
PCDHGB6	C4A-positive-GTEx
PCDHGA10	C4A-positive-GTEx
PCDHGB7	C4A-positive-GTEx
PCDHGA11	C4A-positive-GTEx
PCDHGA12	C4A-positive-GTEx
PCDHGC3	C4A-positive-GTEx
FCHSD1	C4A-positive-GTEx
ADRB2	C4A-positive-GTEx
SLC26A2	C4A-positive-GTEx
ARSI	C4A-positive-GTEx
GM2A	C4A-positive-GTEx
G3BP1	C4A-positive-GTEx
GALNT10	C4A-positive-GTEx
FAXDC2	C4A-positive-GTEx
CCNJL	C4A-positive-GTEx
CCNG1	C4A-positive-GTEx
WWC1	C4A-positive-GTEx
STK10	C4A-positive-GTEx
SH3PXD2B	C4A-positive-GTEx
ATP6V0E1	C4A-positive-GTEx
UIMC1	C4A-positive-GTEx
FGFR4	C4A-positive-GTEx
LMAN2	C4A-positive-GTEx
TMED9	C4A-positive-GTEx
PHYKPL	C4A-positive-GTEx
RUFY1	C4A-positive-GTEx
MAML1	C4A-positive-GTEx
SQSTM1	C4A-positive-GTEx
GFPT2	C4A-positive-GTEx
LINC00847	C4A-positive-GTEx
RP11-157J24.1	C4A-positive-GTEx
SERPINB1	C4A-positive-GTEx
SERPINB6	C4A-positive-GTEx
RIPK1	C4A-positive-GTEx
